CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Total_Trans_Amt,Total_Trans_Ct
769578108,Existing Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,26,2,4001,76
719843958,Existing Customer,46,M,2,Graduate,Married,$120K +,Blue,34,2,4874,79
767197983,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,45,1,5938,83
711874833,Existing Customer,45,M,3,College,Divorced,$40K - $60K,Blue,37,1,5497,88
714930333,Attrited Customer,39,M,3,College,Married,$80K - $120K,Blue,30,2,2476,49
720989133,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36,2,4596,82
720893958,Existing Customer,49,F,4,Uneducated,Single,Less than $40K,Blue,36,1,4215,53
769709058,Existing Customer,60,M,1,Uneducated,Single,$60K - $80K,Blue,54,1,4228,63
711005583,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24,1,5110,76
826548708,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,46,2,4637,91
711093408,Existing Customer,46,F,2,Doctorate,Married,Less than $40K,Blue,33,2,4815,83
712831908,Existing Customer,59,F,1,College,Married,$40K - $60K,Blue,49,2,4556,81
780222408,Existing Customer,49,F,5,Graduate,Unknown,Less than $40K,Blue,36,1,4444,83
714181008,Existing Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,1,4509,71
772346358,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,41,2,5047,79
717489033,Attrited Customer,27,F,0,High School,Single,Less than $40K,Blue,18,6,2641,40
710969433,Existing Customer,41,F,1,Uneducated,Married,Less than $40K,Blue,31,2,4230,68
715807383,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,1,5248,89
711807333,Existing Customer,37,F,2,College,Single,Less than $40K,Blue,26,1,3948,84
816086508,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,42,1,4624,73
714424533,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2156,37
779536233,Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,4669,83
710794983,Existing Customer,41,F,3,High School,Single,Unknown,Blue,32,2,4705,78
779890833,Existing Customer,51,F,2,High School,Divorced,Less than $40K,Blue,36,2,4866,65
779837808,Existing Customer,53,F,2,High School,Married,$40K - $60K,Blue,37,1,5012,85
713748708,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,1757,44
709123908,Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,36,2,4874,82
816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,49,2,2921,44
743800833,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,46,2,4505,85
806415183,Existing Customer,51,F,0,Doctorate,Married,Unknown,Blue,46,1,4534,83
794054058,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,44,1,4010,59
771907158,Existing Customer,54,M,5,Unknown,Married,$120K +,Blue,42,1,4667,88
815789883,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,41,1,4728,81
712177908,Existing Customer,50,F,4,College,Single,Less than $40K,Blue,36,1,4310,75
711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2621,45
793379058,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,5084,82
720480183,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,1,4882,80
712974558,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,43,1,4546,89
717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2824,43
712200033,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,1,4983,78
713563383,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,36,1,3862,80
802795608,Existing Customer,54,F,2,High School,Single,Less than $40K,Blue,48,1,4981,82
787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,25,2,2870,36
709520058,Attrited Customer,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2028,43
819690933,Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,51,2,4059,80
820694133,Attrited Customer,60,F,0,High School,Married,Unknown,Blue,55,4,2412,38
711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,36,2,2465,42
717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,1,4277,71
712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2740,52
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,4833,85
716060358,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,45,2,4952,82
709158333,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,28,2,4244,96
721113333,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,1,4751,93
712620858,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,36,1,4572,60
712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,1,4906,89
715463133,Existing Customer,40,M,5,High School,Single,$120K +,Blue,31,1,3699,64
716551533,Existing Customer,47,F,1,High School,Single,Unknown,Blue,36,2,4779,86
771220758,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,27,1,4614,83
709920258,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,4531,73
708959583,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,1,3415,84
712510833,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,30,2,4121,81
710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20,2,3339,51
712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,2216,44
788502858,Existing Customer,58,M,3,High School,Single,$80K - $120K,Blue,51,2,4431,68
721139808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36,1,3889,80
711375558,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,34,2,4540,78
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,2,4643,87
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,2253,48
719860308,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,2418,48
714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,5,1664,39
716315508,Attrited Customer,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,1339,32
717651333,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,43,1,4562,67
798489258,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53,1,5557,82
710742408,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,43,2,4518,93
812089383,Existing Customer,41,M,5,Unknown,Single,$80K - $120K,Blue,36,1,4426,88
711968358,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,44,1,4153,77
794227308,Existing Customer,56,M,2,College,Married,$80K - $120K,Blue,50,1,4493,79
719845908,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,36,2,4803,83
716851908,Existing Customer,58,F,5,Unknown,Married,$40K - $60K,Blue,47,1,4784,70
720599658,Existing Customer,49,M,1,Unknown,Married,$40K - $60K,Blue,36,2,5104,75
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,1985,38
827442858,Existing Customer,56,M,3,High School,Divorced,$80K - $120K,Blue,52,2,3719,69
779034708,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41,1,4939,71
718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,2,2629,41
714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,2138,41
719176308,Attrited Customer,43,M,3,College,Divorced,$80K - $120K,Blue,32,6,2120,43
769662033,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29,2,5025,85
721020858,Existing Customer,34,F,1,College,Single,Unknown,Blue,20,2,4220,66
714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,2383,39
710838108,Existing Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,1,4317,72
712662783,Attrited Customer,43,F,2,College,Married,Unknown,Blue,36,1,2577,57
713160258,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,1,4349,90
778163508,Existing Customer,37,F,2,High School,Married,Unknown,Blue,27,2,4938,70
713785608,Existing Customer,49,F,1,Doctorate,Single,Less than $40K,Blue,40,1,4918,63
779905008,Attrited Customer,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2660,41
789491058,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,34,2,4570,82
793736958,Existing Customer,49,M,3,High School,Single,$120K +,Blue,43,1,4410,86
720961383,Attrited Customer,47,F,3,Uneducated,Single,Unknown,Blue,36,2,2907,60
714202008,Attrited Customer,53,F,2,High School,Married,Less than $40K,Blue,36,6,2115,42
721479108,Existing Customer,52,M,1,Uneducated,Single,$120K +,Blue,41,1,3332,64
715549158,Existing Customer,29,F,1,Graduate,Married,Less than $40K,Blue,36,2,4769,84
710308983,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,39,1,4148,83
710981583,Existing Customer,44,F,5,Unknown,Single,$40K - $60K,Blue,36,2,5131,86
712704933,Attrited Customer,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,2227,41
716165508,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,40,2,4498,94
710630583,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,39,2,3738,77
709571958,Existing Customer,58,F,2,Graduate,Single,Less than $40K,Blue,47,1,4401,65
790115358,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,32,2,4588,77
715904433,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,34,1,2055,46
709078908,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,32,1,4926,89
717541308,Existing Customer,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,4838,85
779916408,Existing Customer,39,F,4,Graduate,Single,Unknown,Blue,23,1,4934,70
714979383,Existing Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,5255,77
711691608,Attrited Customer,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,2450,49
788930358,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,28,2,3891,81
716351208,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,4175,77
708266883,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2312,35
718858683,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,4511,76
771617883,Existing Customer,54,F,2,High School,Single,$40K - $60K,Blue,42,1,4904,82
718001508,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,1,4377,84
708995283,Existing Customer,50,F,1,Graduate,Unknown,Unknown,Blue,36,1,4871,75
721173183,Existing Customer,57,F,2,Uneducated,Married,Unknown,Blue,43,2,4984,85
711102858,Attrited Customer,48,F,2,Doctorate,Single,Unknown,Blue,36,4,1618,34
711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,2520,40
787466808,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,22,2,5329,82
716116383,Existing Customer,45,F,1,Unknown,Married,Less than $40K,Blue,36,1,4682,77
713257083,Existing Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,36,1,4343,66
772661808,Existing Customer,56,M,3,Graduate,Married,$120K +,Blue,46,2,5051,83
713382558,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,42,1,4304,81
717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,5270,78
712993008,Existing Customer,58,F,1,Unknown,Single,Less than $40K,Blue,48,4,4533,68
824763783,Existing Customer,59,F,0,College,Single,Less than $40K,Blue,55,2,4251,76
771730758,Existing Customer,51,F,1,High School,Single,Unknown,Blue,39,4,4443,75
780265458,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,42,4,4466,85
714256758,Existing Customer,50,M,2,Unknown,Single,$60K - $80K,Blue,36,3,4347,66
710292333,Attrited Customer,44,F,3,High School,Married,Unknown,Blue,36,3,2618,52
712171158,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,30,6,4986,79
787339158,Attrited Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,2361,41
788782008,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Gold,30,4,4146,69
714848958,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2315,43
714987633,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,4026,53
717684858,Existing Customer,50,M,3,Uneducated,Single,$120K +,Blue,38,6,5002,60
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,5176,91
709901058,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,30,2,4185,80
823149483,Existing Customer,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,4643,76
780073158,Existing Customer,59,M,0,High School,Single,Less than $40K,Blue,44,2,4455,85
779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,4069,66
713144208,Attrited Customer,51,F,0,High School,Married,Unknown,Blue,42,1,2053,49
771594783,Attrited Customer,56,F,1,College,Married,Unknown,Blue,44,2,2264,37
816613158,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,43,2,4117,69
770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,4826,70
712300683,Existing Customer,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,4897,96
714536208,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,1,4203,73
784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3776,84
713784558,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,4833,77
719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,2447,47
720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,2509,47
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2241,36
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,3805,79
718825908,Existing Customer,60,F,1,Doctorate,Single,Unknown,Blue,47,1,4575,78
716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2751,49
714924483,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,4226,92
779922183,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,2,4758,81
719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2386,49
712559058,Existing Customer,54,M,0,High School,Single,$80K - $120K,Blue,45,1,4765,76
717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,4772,76
790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,4289,72
794576058,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,4070,76
779877858,Existing Customer,53,F,2,College,Unknown,Less than $40K,Blue,37,2,4428,80
772334133,Existing Customer,53,F,1,Graduate,Married,Unknown,Blue,42,2,4583,86
714139308,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,4722,81
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,4267,75
720101658,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,4614,70
719925483,Existing Customer,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,4531,88
719572833,Existing Customer,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,5440,83
720729108,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,17,1,5373,87
819214233,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,5138,84
718896108,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,36,2,5014,84
713723433,Existing Customer,52,F,4,High School,Single,Less than $40K,Blue,44,1,4188,79
708514383,Existing Customer,38,F,2,College,Married,Unknown,Blue,29,2,4314,81
716961033,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3630,78
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,2264,47
714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,2532,43
814181433,Existing Customer,46,M,5,College,Married,$40K - $60K,Blue,41,1,4242,64
711984633,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,4373,89
710662158,Existing Customer,41,M,4,Unknown,Married,$120K +,Blue,34,1,2051,41
711356733,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,2,4667,90
711456108,Attrited Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,2488,44
780727833,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,41,1,4526,95
771471708,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,5097,77
714320358,Existing Customer,38,F,2,College,Single,Less than $40K,Blue,33,2,4126,56
720700008,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,1,4686,81
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2595,31
778228458,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,4943,70
781137783,Attrited Customer,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,2478,43
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,2752,43
720537633,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,4961,85
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,2599,61
763681908,Existing Customer,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,5674,78
721164483,Existing Customer,46,F,2,College,Married,$40K - $60K,Blue,34,2,4894,84
715447008,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,5119,83
769676358,Existing Customer,38,M,2,High School,Single,$60K - $80K,Blue,32,1,5066,76
710487033,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,28,2,4445,78
714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36,2,2811,52
718488783,Existing Customer,40,M,3,College,Unknown,$40K - $60K,Blue,30,2,4821,66
715663458,Existing Customer,51,F,4,Unknown,Married,Less than $40K,Blue,39,2,5016,88
717865008,Existing Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,4425,81
771400608,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,44,2,4727,76
708148158,Existing Customer,39,F,4,Unknown,Married,Unknown,Blue,21,2,4207,86
720589008,Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,4317,83
784795083,Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,4794,73
809844108,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,4775,78
711521958,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,2,4660,68
711833508,Existing Customer,47,M,2,High School,Single,$40K - $60K,Blue,27,2,4643,89
713146683,Existing Customer,35,F,1,High School,Unknown,Unknown,Blue,36,2,5473,79
716968683,Existing Customer,46,F,5,High School,Single,Unknown,Blue,38,2,5157,72
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,2639,46
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,4351,81
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2718,44
714843483,Existing Customer,57,F,3,Uneducated,Single,Unknown,Blue,48,1,5063,83
709745508,Attrited Customer,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,2140,40
711382458,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,2389,49
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,5199,73
788805858,Existing Customer,49,M,3,College,Divorced,$40K - $60K,Blue,31,2,4997,89
709102458,Attrited Customer,47,M,2,High School,Single,$80K - $120K,Blue,36,4,2607,41
712533708,Existing Customer,43,M,0,High School,Single,$80K - $120K,Blue,36,2,4894,85
720326733,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,47,2,3761,58
713605908,Existing Customer,49,M,3,Graduate,Married,$120K +,Blue,37,1,3863,69
711598533,Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,36,1,3607,75
795855258,Existing Customer,48,F,4,College,Single,Less than $40K,Blue,42,2,5045,82
826783233,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,53,1,4750,89
789228108,Existing Customer,56,F,4,Graduate,Single,Unknown,Blue,45,2,4378,86
